,uid,iid,ts
299,181,525,-0.25177001223510886
300,1398,715,0.14519344198039455
301,1397,936,-0.8424822804979293
302,795,476,0.14350241285027632
303,711,77,-0.605140556360097
304,1059,795,-2.411438502101313
305,1229,1323,1.2117915485305966
306,594,355,-1.1013630213833787
307,1487,584,0.911881328506935
308,360,285,1.3329914093037436
309,1192,290,-0.5651448139321184
310,1204,428,-0.2118145600598082
311,865,478,-0.6768515980550789
312,904,1359,-1.2705107065612706
313,1131,1023,-1.6419287745472413
314,1146,960,-1.8533641509460088
315,744,190,0.6235829425152922
316,841,56,-0.2906710762374987
317,1478,400,-2.059472744128675
318,955,109,-0.7650522160199904
319,1578,223,0.29028040771148855
320,424,608,0.1014148755566497
321,1508,1352,0.08578089952598482
322,32,463,1.1777756510148727
323,897,962,-1.270492526323633
324,1260,364,-1.0593565738971071
325,1257,1247,-0.30367445068061333
326,1300,322,0.03809471754524472
327,630,260,-0.6836307813788218
328,1590,1302,0.6240131813425257
329,1754,1312,-1.3034108730818041
330,943,344,-0.6304750122000335
331,1600,778,0.41821099657536726
332,1753,102,-0.001238291856175581
333,905,1060,1.5644523464885869
334,913,515,0.4976281546365125
335,772,181,0.1214249754416228
336,227,255,-1.3834457599202274
337,1438,170,-0.3340537604459336
338,1549,165,-0.5580698275733368
339,1373,121,0.7037031593384466
340,1332,1129,0.09068740160596475
341,1260,1100,-0.49981703060386684
342,653,183,-1.7998162208239978
343,1699,1349,0.7189974677037717
344,1003,595,0.6214349329141662
345,1498,154,-1.334170262823993
346,487,1180,-1.357705088224426
347,1062,405,-1.4156625544604322
348,1392,399,0.5303686984322155
349,272,681,0.8275720047175188
350,454,873,2.026139818847034
351,203,798,-0.33234436511264026
352,227,1010,0.555739155293395
353,725,370,2.1255032834865015
354,16,94,-1.198630659742897
355,800,32,1.01140157851185
356,369,95,0.4627574879813562
357,1256,1051,-1.2448184511749096
358,1269,1114,1.5637433595488806
359,69,597,0.5223300152615423
360,302,606,-1.132520057032618
361,1549,166,0.31143886648308106
362,746,717,-1.8520072910514584
363,994,762,0.7849076778164102
364,1679,1224,-0.24436107068477356
365,854,1132,0.2868022744172853
366,1407,1252,1.0177260106462018
367,1506,191,1.5731844238920725
368,123,525,1.925970827889013
369,4,28,1.2111822206084233
370,1311,1039,-0.585291770599724
371,1614,640,0.011813345697317998
372,12,0,-0.7685693890730018
373,1095,710,0.4470579127638865
374,1183,1099,-0.25652088981235727
375,1061,578,-1.3792512837491449
376,333,15,1.1869878849481148
377,258,694,0.08049371892642947
378,347,804,0.9226151796725888
379,1314,1247,0.3579696935798439
380,1382,285,-1.0858751195081733
381,1473,98,-0.7200986906308477
382,623,449,-0.8742983110561178
383,546,376,1.6785460929970004
384,320,95,0.46226122816514204
385,689,508,1.5019491209108444
386,1241,886,-0.2935560695082019
387,581,376,1.0329841579550956
388,782,221,-0.06429272404538353
389,728,122,0.9137003985028783
390,1632,329,-0.40083595555989476
391,311,851,-0.6908593625863666
392,1144,378,-1.4160829428559079
393,229,582,0.1573924730133231
394,553,1032,-0.17918172394519527
395,709,338,1.2229325446833514
396,1649,869,0.6000800411618896
397,1021,722,0.8152777836751546
398,963,484,0.9495828237085845
399,1426,718,0.4380218571529781
400,942,818,-0.6841953842983898
401,1575,600,-0.9969527615786338
402,1234,1267,1.8558699707899182
403,601,646,-0.666201570465269
404,1710,1094,0.7746112266883248
405,1148,20,-1.556931270434966
406,59,620,-2.1628981038268256
407,758,15,-0.674220735978644
408,1338,1007,0.01700541236435952
409,85,681,0.46373272698835677
410,1766,523,0.48887042598044533
411,1248,367,-0.3226914217057927
412,1177,151,-0.4829975705625613
413,818,94,-0.32828204880454676
414,1707,384,-1.1817576262549827
415,1129,1166,1.0738695421493256
416,622,25,-1.32664216424436
417,544,351,1.9292973601979535
418,770,17,1.6918973383778724
419,1020,775,-0.8136129397373182
420,365,863,-1.3362016861782664
421,790,1061,-2.2545700052938935
422,790,261,0.5752431902681475
423,1183,22,0.945416198845201
424,647,1291,0.8448200840061082
425,1202,1201,-2.1689993169277306
426,1370,463,-1.6706178134473237
427,1507,819,1.6301973477054075
428,745,230,-0.45231022176444097
429,1535,363,-0.3583992246027194
430,46,230,0.4118278362824048
431,1703,656,-0.07054061984977558
432,1390,1134,-0.8777891836938585
433,1499,1316,-0.46032951116452364
434,579,1030,1.2544162929541443
435,1056,331,-0.7802700943683177
436,1554,57,0.09489525798647416
437,414,1012,-1.396262103548975
438,425,899,-0.9395093837309636
439,690,183,-0.896111406207788
440,758,323,-0.383476214838193
441,384,756,0.5592349461358744
442,1458,574,1.767646029283746
443,252,495,1.689359874865572
444,437,480,0.3098022670372286
445,263,705,-0.546590066645177
446,734,450,1.1098724076052613
447,38,219,0.606443297440822
448,1603,1325,-1.8886089020133965
449,729,1062,-1.7675459015884223
450,425,810,0.24673292133269936
451,640,299,0.011567794416668569
452,545,600,2.01409067916165
453,562,4,-1.6368210431063794
454,1635,1020,0.6027930211854519
455,504,99,-0.43150801714743753
456,1518,543,-2.759839036913599
457,1272,1087,-1.2404481305585986
458,786,449,-0.9168453030310781
459,485,646,-0.955766304504838
460,1405,551,0.39763740557028737
461,665,277,0.34173534308497994
462,1509,1140,0.3640711017944283
463,458,1013,-0.29598020506446887
464,613,1253,0.689822404724215
465,51,444,0.05757256785511509
466,435,88,-0.7380525469315328
467,1609,1400,0.2217431145624135
468,1225,1276,-0.10456781673545172
469,368,588,-0.5345274372534151
470,1477,552,-0.7743612568329779
471,316,677,1.4505507290786024
472,660,888,2.1946743928564687
473,1116,306,-0.6726019160833021
474,501,837,-0.3111096165158826
475,296,1048,0.6796965903984512
476,1557,370,-0.5010294495746026
477,1285,1244,0.6093503711471808
478,1541,1206,-0.8462576934014335
479,1115,1399,-0.39001469026832203
480,1600,945,0.02243164549563062
481,362,917,0.4704071758848254
482,679,608,0.1828173662686559
483,658,185,0.29644055802295133
484,1085,1169,0.08258597902314463
485,94,65,-1.8064095676505574
486,526,804,-0.10489799053872123
487,302,654,-1.2286813839045387
488,817,819,1.9712917034227768
489,898,1255,-0.07248042839068652
490,1052,628,0.9744157724030188
491,1746,954,0.9626982548245437
492,418,928,-0.6440258813932982
493,1619,118,0.42923415546125143
494,1247,1327,-1.3831594993694585
495,1299,300,-0.168569143347007
496,975,121,0.4992431778656919
497,1053,794,-0.019651829222381862
498,1199,764,0.045524151867076396
499,1424,138,0.5636600594784399
500,1242,462,1.091791463165595
501,1073,738,0.4264969408348546
502,1373,120,-0.7177440084369552
503,301,900,1.3088989489884229
504,862,1354,0.6242091038355307
505,1232,1134,0.3105812488074168
506,1034,1378,-0.6634665823341594
507,1258,550,0.3398161089568912
508,1385,377,-1.562984217631781
509,1229,1122,0.26236893227881153
510,1495,522,-0.25589548222149205
511,1774,958,-0.25127213534019716
512,436,964,0.01690069901390369
513,233,1028,-0.511409644256858
514,130,883,1.5612462394903863
515,536,95,0.12755975450143084
516,355,776,0.900057228051899
517,641,320,-1.617776927337798
518,566,351,-0.21765679538035274
519,895,1250,-0.10050960249919784
520,369,202,-0.2371972885011745
521,253,600,0.18056241812769658
522,1362,787,-1.0583179184300837
523,1231,950,1.033769910023355
524,219,1064,0.6446121266395338
525,993,1363,1.8043511465101665
526,431,373,0.6918515930114824
527,824,1290,1.7126313783043827
528,1309,557,0.6634401549720331
529,97,726,0.10518231756353233
530,466,1028,-0.5409414824332436
531,716,694,-1.6529994968308306
532,1701,672,-1.237193474455473
533,964,1276,-0.3193049598619554
534,966,1193,-0.7486363760957163
535,1481,714,-0.19963232144771667
536,1722,413,-0.04017292580384467
537,1429,88,-0.6603806562706018
538,722,390,-0.28912694531999955
539,1111,973,-0.6982485125475851
540,1013,533,-0.016658994305050693
541,509,789,-0.21217985724585153
542,33,474,-0.8775337542354035
543,108,808,0.9439596807894327
544,288,489,0.47241305469847106
545,1580,918,-1.5228542998563932
546,984,437,-0.22642229529656435
547,1737,1078,-0.47655246305602067
548,1495,880,0.08096394789428757
549,417,770,-0.8781131835813144
550,1677,1191,2.021591194081179
551,10,218,1.7776033382137038
552,418,485,-0.20046600201165746
553,113,910,1.4284871025322448
554,1606,242,1.234551169761142
555,620,185,-1.3333374097316952
556,981,162,1.7496657272990657
557,62,16,0.45582704993543116
558,1499,150,-0.5950509100832236
559,769,112,-0.4280182225667366
560,760,985,1.6789555192690127
561,1366,664,1.169405315747062
562,1196,22,0.41874266481026057
563,1663,461,0.41079273466753385
564,1248,693,-1.3326555109251166
565,576,133,-0.9420497140815265
566,634,7,1.4837199858579322
567,849,376,1.6207301472727174
568,66,692,-0.7632794915254089
569,679,154,0.6074764092844361
570,1367,298,-0.6244922244208986
571,1616,316,-0.47629170194154086
572,1401,472,-0.19435656104574983
573,1580,824,-0.11695059113215832
574,529,495,-0.2388123214329944
575,1367,1391,0.2551983554530831
576,1761,836,-2.7061176447883795
577,74,15,-0.0112348087091205
578,1117,842,-0.23154119072609747
579,898,299,1.1041974557836645
580,1622,1185,1.6082912587854423
581,74,214,0.9347828506093926
582,1670,219,0.819403657341332
583,790,278,-2.0267573982866645
584,559,200,-0.841739367491915
585,849,371,2.070376219447639
586,1297,1337,1.4749757097022844
587,1730,956,1.2103047508187346
588,117,121,0.007480074993717636
589,280,531,0.8423759095787071
590,1126,132,0.6019186393027237
591,672,596,0.21854702316369112
592,1651,613,-0.08175788139452304
593,1321,303,-1.2898188950898992
594,753,843,1.3239535151649775
595,1266,1074,-0.03308257196282905
596,1100,1263,-1.100238079680113
597,630,950,1.006688812753632
598,1137,480,0.46094734025592127
599,1307,981,1.0047070138592187
600,1605,182,-0.7509680360749553
601,1685,1084,0.2957440617082938
602,1012,8,-0.4392909633024744
603,694,411,0.4965402552705563
604,724,908,-1.1857684166186644
605,607,1,-0.3175032742610865
606,402,841,-0.6562308110506073
607,659,1310,0.14238800771804536
608,48,103,0.8191488898687537
609,721,191,0.5218705176930738
610,62,661,-0.3712012739734716
611,1215,1116,0.7030134260045128
612,81,571,1.3411546830552725
613,1001,126,-0.36389174972219224
614,552,682,1.5126691705408266
615,248,780,0.9398625920222649
616,368,726,-0.8342278016897139
617,406,525,-0.7684351051560429
618,1341,322,0.8369427560816429
619,1698,1110,0.11245250067933361
620,527,746,1.4308142978243867
621,886,76,-0.6490813122764214
622,1442,803,-0.004729051152067127
623,1672,1386,0.2500255998768138
624,590,313,-0.29901184358527605
625,81,598,0.8582832409497281
626,1436,885,2.2752912031234596
627,601,1209,-0.24876250768507058
628,1742,211,-1.0230232855509687
629,261,390,-1.9100576238261604
630,425,858,-0.527232258601679
631,562,576,-2.51257424422685
632,1169,1056,1.1492882042564174
633,1023,1233,-0.3849429201277151
634,723,87,-0.6314619552540927
635,69,584,0.4132855194606778
636,145,767,3.1315726023799377
637,402,1115,1.0510244719018542
638,877,74,-1.337144801055937
639,967,869,0.1457298241959396
640,1171,1066,0.8678028372256994
641,1281,1267,0.5513463407414724
642,249,286,-0.16053216610613347
643,1401,1359,-0.2707641136236247
644,20,353,0.045205885678618024
645,1165,196,-1.4085846136277724
646,841,48,-1.5058307176846293
647,742,548,0.9288933379095259
648,248,96,-1.2823247768603339
649,345,738,1.4596625344914336
650,1165,957,-0.7454438383880687
651,192,195,0.012845429865906057
652,1386,150,-2.2738449504612195
653,836,1288,-1.0516045050066072
654,1751,1068,0.8276094649567581
655,691,520,0.7998265992347138
656,89,386,0.5173754044208186
657,313,325,0.9712691917977129
658,604,1210,-0.8035340347196349
659,423,902,-0.07534241008608485
660,1136,50,-1.8143024111513315
661,251,804,-0.7878798540878958
662,1455,1119,0.6830434148101535
663,299,736,-0.46602591247724157
664,352,253,-1.0711259443861134
665,1394,960,-0.6890546444545311
666,158,1012,0.4771184407125662
667,767,1230,-1.2124638766536362
668,723,151,-2.214278153394519
669,539,616,0.30226288137904056
670,975,142,0.7517866472466342
671,70,247,1.3040097805424258
672,297,809,-1.4659961008359033
673,1256,946,-1.2801875711832313
674,643,30,-1.6381878138739456
675,1289,1211,0.31441367201906223
676,914,422,1.0489410369468852
677,1733,1289,-0.3347258599422107
678,422,69,0.08193979572527582
679,878,430,-1.4845675920087562
680,816,118,0.5983258155375292
681,1054,634,1.1110941433178243
682,150,1002,0.6372964123122534
683,1655,1124,0.6321609612865102
684,1318,1263,-0.18326282295734275
685,1615,772,0.20556887188449582
686,538,902,1.33881576648843
687,225,246,-1.15867270267576
688,115,750,0.3634179011120809
689,262,34,0.7535498741835585
690,1430,547,0.23969982697795417
691,136,685,-1.0834983955674324
692,450,256,0.1682250593536113
693,1755,845,0.6753301321105895
694,1711,939,0.6948088160838501
695,931,1153,0.20479262789574287
696,625,960,0.09872306368937159
697,1168,404,0.2161132513008525
698,1647,572,-0.2713492419207156
699,614,449,-2.4303814803759156
700,770,256,0.021146509020215185
701,1468,239,0.18292117685923692
702,595,413,0.7047202020603571
703,938,1187,-0.5922946662537347
704,347,928,0.46141413053686436
705,966,297,-0.31042132176532616
706,1708,801,1.3406105816019949
707,1517,879,-0.9229120897562361
708,590,148,-1.1622443929581132
709,1448,777,1.7154637058472761
710,616,486,-0.09800120709798063
711,1060,994,-0.6862133587253932
712,972,817,0.20131070380593774
713,591,440,0.5153998920669914
714,889,904,-2.5543205835591687
715,453,469,-0.3681306979257455
716,492,617,-1.7408745506176122
717,72,586,0.21528902902846414
718,1405,299,1.6442815061235774
719,555,216,0.6013456549104133
720,280,1104,-0.8663559089518503
721,1670,61,0.09861359260199883
722,1049,132,0.5309427032045002
723,1573,1211,-1.009810713781589
724,137,385,-0.379833514876173
725,363,691,0.4718147937124705
726,95,560,1.0163903935577587
727,1095,1187,0.3569343707874284
728,183,749,-1.074391293467416
729,145,737,-0.3132919010448587
730,1484,28,-0.7686200572172023
731,42,530,0.5202239398187205
732,700,1292,0.08706054126477393
733,706,708,0.46668241680652844
734,1304,483,0.7417466086035192
735,827,1350,1.0633828493336552
736,903,990,-0.8767198191397828
737,813,516,-1.5987207963658956
738,1217,309,-0.06105613694560514
739,1664,703,-0.47429382347828436
740,1726,188,-0.2731381077953503
741,1589,536,0.15330984074300483
742,134,316,0.4154092407082143
743,1500,152,-0.4890515161809429
744,964,20,-1.6869524357494543
745,954,134,-0.6820645483643204
746,963,382,1.0742157458002737
747,828,1216,-0.592460195858625
748,608,186,-1.4975040151615737
749,861,1131,0.2886554353915082
750,1484,857,-1.4799211899181954
751,963,820,0.23696616978879503
752,1414,912,0.38006018212735326
753,494,325,0.4020991013406685
754,319,841,0.8221225081955016
755,786,232,0.5190312696601207
756,160,716,1.058839681249831
757,1488,1045,-0.9900002138296893
758,1018,424,-0.4775425834867206
759,1378,1096,1.8045153700380567
760,342,699,-1.0703351951721545
761,1315,1269,1.0453008060535531
762,1017,763,0.1783989389749808
763,265,1090,-1.9863218049757188
764,1547,189,-0.2792219842494898
765,1085,1335,-0.3540123930399145
766,1295,46,-1.480620567233231
767,1524,938,-1.659055857855765
768,605,483,0.6389541893362464
769,871,8,-0.21442502042309017
770,143,989,0.8049238517042171
771,330,647,-1.3589738898562018
772,286,464,-0.7795230443829688
773,641,667,-1.2970528012681701
774,439,601,0.6559040163170857
775,620,130,0.8582466159573149
776,981,535,-0.2771504846711793
777,1431,857,-0.7112979023127921
778,878,706,-2.0455717907826534
779,860,978,-1.5367758895800763
780,609,971,0.34583193780011773
781,563,623,0.49433964878379943
782,944,152,0.3784285484954062
783,1200,1304,0.12025303109119831
784,974,870,-0.4193552647177051
785,577,802,-0.33249966298465794
786,137,918,-0.2968886403532568
787,1468,320,-0.28478554372163134
788,970,827,0.8523659028494379
789,852,1014,-0.5760604981744497
790,713,1190,-1.8785416222750992
791,1704,464,0.8001876677816768
792,1519,39,1.508522130888247
793,633,8,-0.9705125030592533
794,1077,511,-0.45977901486011463
795,833,615,-0.8997869387498555
796,886,865,-0.13890508083231046
797,1317,1398,-0.8675386955739498
798,330,903,0.830620472339811
799,527,783,-0.05765125322811069
800,833,738,-0.9798395025905123
801,1490,536,2.011932210214563
802,1686,1091,-1.978482693781105
803,221,101,-0.23945661403444435
804,1290,1003,1.230464282444676
805,1516,1261,0.27983965539356825
806,1416,305,-1.4659940127203999
807,907,857,1.935108302852
808,1454,699,-0.9542794845700071
809,281,760,-0.01811662275878914
810,73,573,-1.2802086699599722
811,1028,1380,-0.8797520579851738
812,121,842,-1.2003240594462987
813,1362,320,-1.870177716671719
814,747,172,1.946263097555126
815,1473,201,0.8223847894463103
816,595,124,0.7148007295367624
817,268,216,-0.9250463405921355
818,1481,949,-0.010982993021861266
819,220,862,-1.353905883268254
820,510,774,-2.148596266607209
821,285,907,0.970168228140133
822,931,642,-1.3855570371855035
823,354,816,-1.1982552457058087
824,925,933,-0.5386131956568122
825,1016,284,0.8258275055918727
826,1483,627,-0.31363012201656815
827,359,900,1.3646078174776013
828,285,929,-1.7674122967509345
829,1684,638,1.3807296404975462
830,1556,108,-0.6525095470434475
831,918,319,1.2436280379141507
832,725,317,0.07004256421875747
833,1335,1221,-1.2341288231284613
834,1309,40,-1.177581975719241
835,1774,886,-0.8669137676223262
836,1665,79,0.05853233142149854
837,1051,567,-0.3785916173195859
838,1404,1198,0.08282241525502114
839,1194,487,-0.7698299050425061
840,383,572,1.2178396854755047
841,32,220,-0.1524458194765471
842,1317,1205,-2.3451277990408257
843,298,360,-0.9107737220391606
844,1560,831,0.987039479737493
845,1551,340,-0.03780258111766499
846,946,360,-1.7131046208865444
847,884,864,0.04638693968813878
848,181,74,-0.2023560360956498
849,1706,49,1.7338856432144705
850,151,200,-0.016370332350063757
851,1264,1108,0.32526012164339624
852,94,802,0.19052544004694635
853,1527,115,-1.288202182208981
854,1017,680,-0.6613371015167755
855,1597,1067,-0.343360798666277
856,499,568,-1.1385554279947967
857,636,30,-3.7318164287501294
858,998,1368,1.4533390090928735
859,876,678,-2.7629506268755244
860,1055,404,-1.4523585188061374
861,765,35,0.1782467301464055
862,798,157,-0.23092054437799
863,802,161,0.3589696566287325
864,1319,1342,-0.8809371825172645
865,377,67,0.5579328185096704
866,137,808,-0.8030873978269637
867,635,567,-0.05956097613278256
868,268,723,-0.6688141944927479
869,1283,434,-0.46654767234998845
870,351,256,1.0177125864580825
871,1328,1148,-0.05885802201092292
872,722,1028,0.7648453234532336
873,549,495,1.3598476064353213
